"providerId","utcStartTime","status","compSeason.shortName","round.name","round.roundNumber","venue.name","home.team.name","home.team.club.name","away.team.name","away.team.club.name","player.jumperNumber","player.photoURL","player.player.position","player.player.player.playerId","player.player.player.captain","player.player.player.playerJumperNumber","player.player.player.givenName","player.player.player.surname","teamId","gamesPlayed","timeOnGroundPercentage","goals","behinds","superGoals","kicks","handballs","disposals","marks","bounces","tackles","contestedPossessions","uncontestedPossessions","totalPossessions","inside50s","marksInside50","contestedMarks","hitouts","onePercenters","disposalEfficiency","clangers","freesFor","freesAgainst","dreamTeamPoints","rebound50s","goalAssists","goalAccuracy","ratingPoints","ranking","lastUpdated","turnovers","intercepts","tacklesInside50","shotsAtGoal","goalEfficiency","shotEfficiency","interchangeCounts","scoreInvolvements","metresGained","clearances.centreClearances","clearances.stoppageClearances","clearances.totalClearances","extendedStats.effectiveKicks","extendedStats.kickEfficiency","extendedStats.kickToHandballRatio","extendedStats.effectiveDisposals","extendedStats.marksOnLead","extendedStats.interceptMarks","extendedStats.contestedPossessionRate","extendedStats.hitoutsToAdvantage","extendedStats.hitoutWinPercentage","extendedStats.hitoutToAdvantageRate","extendedStats.groundBallGets","extendedStats.f50GroundBallGets","extendedStats.scoreLaunches","extendedStats.pressureActs","extendedStats.defHalfPressureActs","extendedStats.spoils","extendedStats.ruckContests","extendedStats.contestDefOneOnOnes","extendedStats.contestDefLosses","extendedStats.contestDefLossPercentage","extendedStats.contestOffOneOnOnes","extendedStats.contestOffWins","extendedStats.contestOffWinsPercentage","extendedStats.centreBounceAttendances","extendedStats.kickins","extendedStats.kickinsPlayon","player.playerId","player.captain","player.playerJumperNumber","player.givenName","player.surname","teamStatus","team.name","match_date","match_year","match_year_round","player.fullName"
"CD_M20250140601","2025-04-17T09:30:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Gabba","Brisbane Lions","Brisbane Lions","Collingwood","Collingwood",29,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1021108.png?im=Scale,width=0.6,height=0.6","INT","CD_I1021108",FALSE,29,"James","Tunstill","CD_T20",NA,58,0,0,NA,9,6,15,3,0,3,3,13,16,1,0,0,0,1,93.3,2,2,1,59,2,0,0,6,NA,NA,1,2,0,0,NA,NA,NA,5,255,0,1,1,9,100,1.5,14,0,0,18.8,0,0,0,1,0,2,13,5,1,0,1,0,0,0,0,0,0,0,0,"CD_I1021108",FALSE,29,"James","Tunstill","home","Brisbane Lions",2025-04-17,2025,202506,"James Tunstill"
"CD_M20250140601","2025-04-17T09:30:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Gabba","Brisbane Lions","Brisbane Lions","Collingwood","Collingwood",44,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1017067.png?im=Scale,width=0.6,height=0.6","HBFR","CD_I1017067",FALSE,44,"Darcy","Wilmot","CD_T20",NA,77,0,0,NA,13,2,15,7,2,0,4,10,14,0,0,0,0,4,86.7,3,0,1,61,4,0,0,9.7,NA,NA,3,5,0,0,NA,NA,NA,4,282,0,0,0,11,84.6,6.5,13,0,3,28.6,0,0,0,2,0,2,10,7,2,0,1,1,100,0,0,0,0,3,3,"CD_I1017067",FALSE,44,"Darcy","Wilmot","home","Brisbane Lions",2025-04-17,2025,202506,"Darcy Wilmot"
"CD_M20250140601","2025-04-17T09:30:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Gabba","Brisbane Lions","Brisbane Lions","Collingwood","Collingwood",15,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/261224.png?im=Scale,width=0.6,height=0.6","BPL","CD_I261224",FALSE,15,"Dayne","Zorko","CD_T20",NA,83,0,0,NA,19,1,20,6,2,1,3,13,16,3,0,0,0,0,75,5,1,2,76,5,0,0,6.4,NA,NA,5,4,0,1,NA,NA,NA,7,495,0,0,0,14,73.7,19,15,0,1,18.8,0,0,0,2,0,1,9,7,0,0,0,0,0,0,0,0,0,3,3,"CD_I261224",FALSE,15,"Dayne","Zorko","home","Brisbane Lions",2025-04-17,2025,202506,"Dayne Zorko"
"CD_M20250140601","2025-04-17T09:30:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Gabba","Brisbane Lions","Brisbane Lions","Collingwood","Collingwood",16,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1022915.png?im=Scale,width=0.6,height=0.6","SUB","CD_I1022915",FALSE,16,"Edward","Allan","CD_T40",NA,13,0,0,NA,3,4,7,0,0,0,2,4,6,0,0,0,0,0,71.4,1,0,0,17,0,0,0,2.6,NA,NA,1,0,0,0,NA,NA,NA,1,56,2,0,2,2,66.7,0.8,5,0,0,33.3,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,"CD_I1022915",FALSE,16,"Edward","Allan","away","Collingwood",2025-04-17,2025,202506,"Edward Allan"
"CD_M20250140601","2025-04-17T09:30:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Gabba","Brisbane Lions","Brisbane Lions","Collingwood","Collingwood",14,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/990291.png?im=Scale,width=0.6,height=0.6","RK","CD_I990291",FALSE,14,"Darcy","Cameron","CD_T40",NA,76,0,0,NA,9,5,14,2,0,1,7,7,14,2,0,0,29,2,71.4,3,4,1,77,0,1,0,9.6,NA,NA,1,5,0,0,NA,NA,NA,4,195,2,1,3,6,66.7,1.8,10,0,2,50,6,50,20.7,2,0,4,7,2,2,58,1,0,0,1,0,0,16,0,0,"CD_I990291",FALSE,14,"Darcy","Cameron","away","Collingwood",2025-04-17,2025,202506,"Darcy Cameron"
"CD_M20250140601","2025-04-17T09:30:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Gabba","Brisbane Lions","Brisbane Lions","Collingwood","Collingwood",46,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/998647.png?im=Scale,width=0.6,height=0.6","CHF","CD_I998647",FALSE,46,"Mason","Cox","CD_T40",NA,77,0,2,NA,4,4,8,2,0,1,6,2,8,0,0,1,8,5,62.5,2,4,2,38,0,0,0,4.8,NA,NA,1,0,0,2,NA,NA,NA,5,75,0,2,2,1,25,1,5,0,0,75,4,53.3,50,0,0,3,10,6,1,15,0,0,0,1,1,100,10,0,0,"CD_I998647",FALSE,46,"Mason","Cox","away","Collingwood",2025-04-17,2025,202506,"Mason Cox"
"CD_M20250140601","2025-04-17T09:30:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Gabba","Brisbane Lions","Brisbane Lions","Collingwood","Collingwood",25,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/293871.png?im=Scale,width=0.6,height=0.6","WL","CD_I293871",FALSE,25,"Jack","Crisp","CD_T40",NA,85,0,0,NA,12,8,20,4,1,0,6,12,18,4,1,0,0,2,65,6,1,1,62,2,2,0,11.2,NA,NA,6,7,0,1,NA,NA,NA,7,414,1,0,1,8,66.7,1.5,13,0,1,33.3,0,0,0,5,0,4,15,6,0,0,0,0,0,0,0,0,2,0,0,"CD_I293871",FALSE,25,"Jack","Crisp","away","Collingwood",2025-04-17,2025,202506,"Jack Crisp"
"CD_M20250140601","2025-04-17T09:30:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Gabba","Brisbane Lions","Brisbane Lions","Collingwood","Collingwood",7,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1005054.png?im=Scale,width=0.6,height=0.6","HBFL","CD_I1005054",FALSE,7,"Josh","Daicos","CD_T40",NA,85,1,0,NA,17,13,30,5,0,0,4,21,25,3,0,0,0,0,90,1,0,1,95,4,0,100,11.4,NA,NA,3,4,0,1,NA,NA,NA,6,599,0,1,1,15,88.2,1.3,27,0,0,16,0,0,0,4,0,2,6,5,0,0,1,1,100,0,0,0,0,4,4,"CD_I1005054",FALSE,7,"Josh","Daicos","away","Collingwood",2025-04-17,2025,202506,"Josh Daicos"
"CD_M20250140601","2025-04-17T09:30:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Gabba","Brisbane Lions","Brisbane Lions","Collingwood","Collingwood",35,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1023261.png?im=Scale,width=0.6,height=0.6","R","CD_I1023261",FALSE,35,"Nick","Daicos","CD_T40",NA,84,1,0,NA,21,17,38,6,2,3,10,27,37,6,0,0,0,1,76.3,4,1,1,131,3,2,100,19.6,NA,NA,5,2,0,1,NA,NA,NA,12,645,4,4,8,13,61.9,1.2,29,0,0,27,0,0,0,5,0,1,9,3,0,0,0,0,0,0,0,0,16,0,0,"CD_I1023261",FALSE,35,"Nick","Daicos","away","Collingwood",2025-04-17,2025,202506,"Nick Daicos"
"CD_M20250140601","2025-04-17T09:30:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Gabba","Brisbane Lions","Brisbane Lions","Collingwood","Collingwood",2,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/994185.png?im=Scale,width=0.6,height=0.6","HFFR","CD_I994185",FALSE,2,"Jordan","De Goey","CD_T40",NA,75,2,1,NA,9,3,12,1,0,1,1,10,11,2,1,0,0,0,66.7,2,2,0,55,0,0,66.7,4.3,NA,NA,1,0,0,3,NA,NA,NA,8,219,0,1,1,5,55.6,3,8,0,0,9.1,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,9,0,0,"CD_I994185",FALSE,2,"Jordan","De Goey","away","Collingwood",2025-04-17,2025,202506,"Jordan De Goey"
"CD_M20250140601","2025-04-17T09:30:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Gabba","Brisbane Lions","Brisbane Lions","Collingwood","Collingwood",5,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/293801.png?im=Scale,width=0.6,height=0.6","FPR","CD_I293801",FALSE,5,"Jamie","Elliott","CD_T40",NA,84,2,3,NA,8,5,13,7,0,1,4,10,14,1,3,1,0,1,69.2,1,1,0,75,0,0,40,6.9,NA,NA,2,0,0,5,NA,NA,NA,9,200,0,0,0,5,62.5,1.6,9,1,0,28.6,0,0,0,2,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I293801",FALSE,5,"Jamie","Elliott","away","Collingwood",2025-04-17,2025,202506,"Jamie Elliott"
"CD_M20250140601","2025-04-17T09:30:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Gabba","Brisbane Lions","Brisbane Lions","Collingwood","Collingwood",17,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/991773.png?im=Scale,width=0.6,height=0.6","FB","CD_I991773",FALSE,17,"Billy","Frampton","CD_T40",NA,91,0,0,NA,4,1,5,2,0,0,0,4,4,1,0,0,0,3,100,1,0,1,17,1,0,0,2.3,NA,NA,2,3,0,0,NA,NA,NA,0,118,0,0,0,4,100,4,5,0,2,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,"CD_I991773",FALSE,17,"Billy","Frampton","away","Collingwood",2025-04-17,2025,202506,"Billy Frampton"
"CD_M20250140601","2025-04-17T09:30:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Gabba","Brisbane Lions","Brisbane Lions","Collingwood","Collingwood",23,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1006148.png?im=Scale,width=0.6,height=0.6","HFFL","CD_I1006148",FALSE,23,"Bobby","Hill","CD_T40",NA,81,2,0,NA,5,3,8,1,2,1,5,3,8,1,0,0,0,1,62.5,2,0,1,37,0,0,66.7,11.6,NA,NA,1,0,0,3,NA,NA,NA,4,172,0,0,0,3,60,1.7,5,1,0,62.5,0,0,0,4,3,1,8,0,0,0,0,0,0,1,0,0,0,0,0,"CD_I1006148",FALSE,23,"Bobby","Hill","away","Collingwood",2025-04-17,2025,202506,"Bobby Hill"
"CD_M20250140601","2025-04-17T09:30:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Gabba","Brisbane Lions","Brisbane Lions","Collingwood","Collingwood",32,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/291720.png?im=Scale,width=0.6,height=0.6","INT","CD_I291720",FALSE,32,"Will","Hoskin-Elliott","CD_T40",NA,71,1,1,NA,6,3,9,7,0,2,2,7,9,0,3,0,0,1,66.7,0,0,0,60,0,0,50,6.9,NA,NA,0,1,2,2,NA,NA,NA,3,152,0,0,0,4,66.7,2,6,4,0,22.2,0,0,0,2,1,0,11,2,0,0,0,0,0,0,0,0,0,0,0,"CD_I291720",FALSE,32,"Will","Hoskin-Elliott","away","Collingwood",2025-04-17,2025,202506,"Will Hoskin-Elliott"
"CD_M20250140601","2025-04-17T09:30:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Gabba","Brisbane Lions","Brisbane Lions","Collingwood","Collingwood",38,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/291313.png?im=Scale,width=0.6,height=0.6","BPR","CD_I291313",FALSE,38,"Jeremy","Howe","CD_T40",NA,96,0,0,NA,13,3,16,7,0,0,3,10,13,0,0,1,0,6,100,2,0,2,60,7,0,0,14.8,NA,NA,1,4,0,0,NA,NA,NA,3,365,0,0,0,13,100,4.3,16,0,1,23.1,0,0,0,1,0,2,4,1,5,0,0,0,0,0,0,0,0,5,4,"CD_I291313",FALSE,38,"Jeremy","Howe","away","Collingwood",2025-04-17,2025,202506,"Jeremy Howe"
"CD_M20250140601","2025-04-17T09:30:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Gabba","Brisbane Lions","Brisbane Lions","Collingwood","Collingwood",1,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1003130.png?im=Scale,width=0.6,height=0.6","WR","CD_I1003130",FALSE,1,"Patrick","Lipinski","CD_T40",NA,84,0,0,NA,8,10,18,7,0,1,7,11,18,2,0,0,0,1,88.9,2,1,1,67,1,0,0,8.9,NA,NA,1,1,0,0,NA,NA,NA,4,89,1,3,4,6,75,0.8,16,0,0,38.9,0,0,0,5,2,1,8,4,0,0,0,0,0,1,0,0,0,0,0,"CD_I1003130",FALSE,1,"Patrick","Lipinski","away","Collingwood",2025-04-17,2025,202506,"Patrick Lipinski"
"CD_M20250140601","2025-04-17T09:30:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Gabba","Brisbane Lions","Brisbane Lions","Collingwood","Collingwood",44,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1017124.png?im=Scale,width=0.6,height=0.6","RR","CD_I1017124",FALSE,44,"Ned","Long","CD_T40",NA,82,1,0,NA,6,15,21,2,0,6,7,15,22,3,1,0,0,4,66.7,3,0,1,81,1,0,100,9.5,NA,NA,1,1,1,1,NA,NA,NA,5,203,1,4,5,2,33.3,0.4,14,0,0,31.8,0,0,0,3,0,2,22,5,1,0,0,0,0,0,0,0,17,0,0,"CD_I1017124",FALSE,44,"Ned","Long","away","Collingwood",2025-04-17,2025,202506,"Ned Long"
"CD_M20250140601","2025-04-17T09:30:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Gabba","Brisbane Lions","Brisbane Lions","Collingwood","Collingwood",4,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/992010.png?im=Scale,width=0.6,height=0.6","BPL","CD_I992010",FALSE,4,"Brayden","Maynard","CD_T40",NA,84,0,0,NA,11,4,15,5,0,1,5,10,15,0,0,0,0,4,86.7,2,4,1,61,3,0,0,8.4,NA,NA,2,3,0,0,NA,NA,NA,3,239,0,1,1,10,90.9,2.8,13,0,1,33.3,0,0,0,1,0,0,7,6,3,0,0,0,0,0,0,0,0,2,2,"CD_I992010",FALSE,4,"Brayden","Maynard","away","Collingwood",2025-04-17,2025,202506,"Brayden Maynard"
"CD_M20250140601","2025-04-17T09:30:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Gabba","Brisbane Lions","Brisbane Lions","Collingwood","Collingwood",31,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1004757.png?im=Scale,width=0.6,height=0.6","FPL","CD_I1004757",FALSE,31,"Beau","McCreery","CD_T40",NA,86,1,0,NA,5,6,11,3,2,1,1,10,11,6,0,0,0,0,100,2,0,2,40,0,2,100,12.1,NA,NA,0,1,0,1,NA,NA,NA,8,285,0,0,0,5,100,0.8,11,0,0,9.1,0,0,0,1,1,1,21,9,0,0,0,0,0,0,0,0,0,0,0,"CD_I1004757",FALSE,31,"Beau","McCreery","away","Collingwood",2025-04-17,2025,202506,"Beau McCreery"
"CD_M20250140601","2025-04-17T09:30:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Gabba","Brisbane Lions","Brisbane Lions","Collingwood","Collingwood",11,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/297504.png?im=Scale,width=0.6,height=0.6","FF","CD_I297504",FALSE,11,"Daniel","McStay","CD_T40",NA,79,3,1,NA,5,3,8,3,0,1,5,3,8,0,3,2,0,1,75,0,2,0,55,0,1,75,7.9,NA,NA,1,0,0,4,NA,NA,NA,6,84,0,0,0,3,60,1.7,6,0,0,62.5,0,0,0,1,1,0,4,1,1,1,0,0,0,5,2,40,0,0,0,"CD_I297504",FALSE,11,"Daniel","McStay","away","Collingwood",2025-04-17,2025,202506,"Daniel McStay"
"CD_M20250140601","2025-04-17T09:30:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Gabba","Brisbane Lions","Brisbane Lions","Collingwood","Collingwood",41,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/291849.png?im=Scale,width=0.6,height=0.6","INT","CD_I291849",FALSE,41,"Brody","Mihocek","CD_T40",NA,83,2,0,NA,8,2,10,6,0,3,2,8,10,6,1,1,0,0,70,3,0,2,64,0,0,66.7,11.6,NA,NA,6,1,1,3,NA,NA,NA,4,331,0,0,0,6,75,4,7,3,0,20,0,0,0,1,1,1,11,3,0,0,0,0,0,1,0,0,0,0,0,"CD_I291849",FALSE,41,"Brody","Mihocek","away","Collingwood",2025-04-17,2025,202506,"Brody Mihocek"
"CD_M20250140601","2025-04-17T09:30:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Gabba","Brisbane Lions","Brisbane Lions","Collingwood","Collingwood",30,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/298288.png?im=Scale,width=0.6,height=0.6","CHB","CD_I298288",FALSE,30,"Darcy","Moore","CD_T40",NA,75,0,0,NA,1,3,4,2,0,1,1,3,4,0,0,0,0,6,75,1,0,1,16,0,0,0,4.7,NA,NA,1,3,0,0,NA,NA,NA,0,35,0,0,0,0,0,0.3,3,0,2,25,0,0,0,1,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,"CD_I298288",FALSE,30,"Darcy","Moore","away","Collingwood",2025-04-17,2025,202506,"Darcy Moore"
"CD_M20250140601","2025-04-17T09:30:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Gabba","Brisbane Lions","Brisbane Lions","Collingwood","Collingwood",10,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/260257.png?im=Scale,width=0.6,height=0.6","INT","CD_I260257",FALSE,10,"Scott","Pendlebury","CD_T40",NA,72,0,0,NA,11,10,21,2,0,4,8,12,20,5,0,0,0,0,81,3,2,1,74,0,2,0,10.4,NA,NA,2,0,0,0,NA,NA,NA,7,247,3,2,5,8,72.7,1.1,17,0,0,40,0,0,0,3,0,0,14,8,0,0,0,0,0,0,0,0,17,0,0,"CD_I260257",FALSE,10,"Scott","Pendlebury","away","Collingwood",2025-04-17,2025,202506,"Scott Pendlebury"
"CD_M20250140601","2025-04-17T09:30:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Gabba","Brisbane Lions","Brisbane Lions","Collingwood","Collingwood",12,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/998205.png?im=Scale,width=0.6,height=0.6","HBFR","CD_I998205",FALSE,12,"Harry","Perryman","CD_T40",NA,78,0,0,NA,7,2,9,2,0,2,2,7,9,1,0,0,0,1,77.8,4,0,2,33,4,0,0,2.2,NA,NA,3,2,0,0,NA,NA,NA,2,221,0,1,1,5,71.4,3.5,7,0,0,22.2,0,0,0,1,0,1,11,4,0,0,0,0,0,0,0,0,2,0,0,"CD_I998205",FALSE,12,"Harry","Perryman","away","Collingwood",2025-04-17,2025,202506,"Harry Perryman"
"CD_M20250140601","2025-04-17T09:30:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Gabba","Brisbane Lions","Brisbane Lions","Collingwood","Collingwood",3,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1008089.png?im=Scale,width=0.6,height=0.6","INT","CD_I1008089",FALSE,3,"Isaac","Quaynor","CD_T40",NA,85,0,0,NA,5,5,10,3,0,2,4,6,10,1,0,0,0,0,90,1,1,1,40,2,1,0,8.3,NA,NA,1,5,0,0,NA,NA,NA,3,122,0,0,0,5,100,1,9,0,1,40,0,0,0,3,0,1,11,8,0,0,0,0,0,0,0,0,0,0,0,"CD_I1008089",FALSE,3,"Isaac","Quaynor","away","Collingwood",2025-04-17,2025,202506,"Isaac Quaynor"
"CD_M20250140601","2025-04-17T09:30:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Gabba","Brisbane Lions","Brisbane Lions","Collingwood","Collingwood",22,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/280965.png?im=Scale,width=0.6,height=0.6","C","CD_I280965",FALSE,22,"Steele","Sidebottom","CD_T40",NA,78,0,0,NA,17,9,26,7,0,1,8,17,25,7,0,0,0,1,69.2,4,1,0,95,1,0,0,8.7,NA,NA,2,3,0,0,NA,NA,NA,4,487,1,1,2,12,70.6,1.9,18,0,0,32,0,0,0,7,0,0,14,3,1,0,0,0,0,0,0,0,11,0,0,"CD_I280965",FALSE,22,"Steele","Sidebottom","away","Collingwood",2025-04-17,2025,202506,"Steele Sidebottom"
"CD_M20250140602","2025-04-18T05:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Marvel Stadium","North Melbourne","North Melbourne","Carlton","Carlton",30,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1015781.png?im=Scale,width=0.6,height=0.6","BPL","CD_I1015781",FALSE,30,"Charlie","Comben","CD_T100",NA,95,0,0,NA,10,5,15,8,0,1,5,10,15,1,0,1,0,5,66.7,4,1,1,66,5,0,0,6.2,NA,NA,4,7,0,0,NA,NA,NA,3,298,0,1,1,9,90,2,10,0,4,33.3,0,0,0,2,0,3,8,5,4,0,3,0,0,0,0,0,0,0,0,"CD_I1015781",FALSE,30,"Charlie","Comben","home","North Melbourne",2025-04-18,2025,202506,"Charlie Comben"
"CD_M20250140602","2025-04-18T05:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Marvel Stadium","North Melbourne","North Melbourne","Carlton","Carlton",4,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/294508.png?im=Scale,width=0.6,height=0.6","FB","CD_I294508",FALSE,4,"Aidan","Corr","CD_T100",NA,90,0,0,NA,12,6,18,7,0,1,5,11,16,0,0,0,0,7,88.9,3,0,1,70,4,0,0,9.9,NA,NA,1,4,0,0,NA,NA,NA,2,394,0,0,0,12,100,2,16,0,1,31.3,0,0,0,4,0,0,9,9,6,0,2,2,100,0,0,0,0,3,3,"CD_I294508",FALSE,4,"Aidan","Corr","home","North Melbourne",2025-04-18,2025,202506,"Aidan Corr"
"CD_M20250140602","2025-04-18T05:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Marvel Stadium","North Melbourne","North Melbourne","Carlton","Carlton",25,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1002947.png?im=Scale,width=0.6,height=0.6","HFFL","CD_I1002947",FALSE,25,"Paul","Curtis","CD_T100",NA,69,3,1,NA,11,1,12,5,0,2,7,5,12,4,2,1,0,0,58.3,2,3,0,80,0,1,60,16.3,NA,NA,1,0,2,5,NA,NA,NA,7,364,0,1,1,6,54.5,11,7,1,0,58.3,0,0,0,3,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,"CD_I1002947",FALSE,25,"Paul","Curtis","home","North Melbourne",2025-04-18,2025,202506,"Paul Curtis"
"CD_M20250140602","2025-04-18T05:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Marvel Stadium","North Melbourne","North Melbourne","Carlton","Carlton",5,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/295136.png?im=Scale,width=0.6,height=0.6","CHB","CD_I295136",FALSE,5,"Caleb","Daniel","CD_T100",NA,89,0,0,NA,15,9,24,2,1,4,4,16,20,0,0,0,0,0,83.3,2,1,2,80,5,0,0,5.8,NA,NA,3,3,0,0,NA,NA,NA,2,326,0,0,0,12,80,1.7,20,0,0,20,0,0,0,3,0,0,10,9,0,0,0,0,0,0,0,0,0,4,4,"CD_I295136",FALSE,5,"Caleb","Daniel","home","North Melbourne",2025-04-18,2025,202506,"Caleb Daniel"
"CD_M20250140602","2025-04-18T05:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Marvel Stadium","North Melbourne","North Melbourne","Carlton","Carlton",28,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/290838.png?im=Scale,width=0.6,height=0.6","FF","CD_I290838",FALSE,28,"Jack","Darling","CD_T100",NA,83,0,0,NA,4,2,6,0,0,3,4,1,5,1,0,0,5,2,50,2,0,1,30,0,1,0,6.1,NA,NA,2,0,2,0,NA,NA,NA,1,115,0,1,1,2,50,2,3,0,0,80,1,29.4,20,2,0,0,6,3,2,17,0,0,0,2,0,0,5,0,0,"CD_I290838",FALSE,28,"Jack","Darling","home","North Melbourne",2025-04-18,2025,202506,"Jack Darling"
"CD_M20250140602","2025-04-18T05:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Marvel Stadium","North Melbourne","North Melbourne","Carlton","Carlton",9,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1002267.png?im=Scale,width=0.6,height=0.6","RR","CD_I1002267",FALSE,9,"Luke","Davies-Uniacke","CD_T100",NA,83,0,0,NA,11,14,25,1,1,3,9,17,26,1,0,0,0,0,68,7,1,2,71,2,1,0,11.1,NA,NA,5,4,0,0,NA,NA,NA,3,254,2,2,4,5,45.5,0.8,17,0,1,34.6,0,0,0,7,1,1,16,14,0,0,0,0,0,0,0,0,32,0,0,"CD_I1002267",FALSE,9,"Luke","Davies-Uniacke","home","North Melbourne",2025-04-18,2025,202506,"Luke Davies-Uniacke"
