"providerId","utcStartTime","status","compSeason.shortName","round.name","round.roundNumber","venue.name","home.team.name","home.team.club.name","away.team.name","away.team.club.name","player.jumperNumber","player.photoURL","player.player.position","player.player.player.playerId","player.player.player.captain","player.player.player.playerJumperNumber","player.player.player.givenName","player.player.player.surname","teamId","gamesPlayed","timeOnGroundPercentage","goals","behinds","superGoals","kicks","handballs","disposals","marks","bounces","tackles","contestedPossessions","uncontestedPossessions","totalPossessions","inside50s","marksInside50","contestedMarks","hitouts","onePercenters","disposalEfficiency","clangers","freesFor","freesAgainst","dreamTeamPoints","rebound50s","goalAssists","goalAccuracy","ratingPoints","ranking","lastUpdated","turnovers","intercepts","tacklesInside50","shotsAtGoal","goalEfficiency","shotEfficiency","interchangeCounts","scoreInvolvements","metresGained","clearances.centreClearances","clearances.stoppageClearances","clearances.totalClearances","extendedStats.effectiveKicks","extendedStats.kickEfficiency","extendedStats.kickToHandballRatio","extendedStats.effectiveDisposals","extendedStats.marksOnLead","extendedStats.interceptMarks","extendedStats.contestedPossessionRate","extendedStats.hitoutsToAdvantage","extendedStats.hitoutWinPercentage","extendedStats.hitoutToAdvantageRate","extendedStats.groundBallGets","extendedStats.f50GroundBallGets","extendedStats.scoreLaunches","extendedStats.pressureActs","extendedStats.defHalfPressureActs","extendedStats.spoils","extendedStats.ruckContests","extendedStats.contestDefOneOnOnes","extendedStats.contestDefLosses","extendedStats.contestDefLossPercentage","extendedStats.contestOffOneOnOnes","extendedStats.contestOffWins","extendedStats.contestOffWinsPercentage","extendedStats.centreBounceAttendances","extendedStats.kickins","extendedStats.kickinsPlayon","player.playerId","player.captain","player.playerJumperNumber","player.givenName","player.surname","teamStatus","extendedStats","team.name","match_date","match_year","match_year_round","player.fullName"
"CD_M20220142301","2022-08-19T09:50:00.000+0000","CONCLUDED","Premiership","Round 23",23,"Gabba","Brisbane Lions","Brisbane Lions","Melbourne","Melbourne",6,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1000978.png?im=Scale,width=0.6,height=0.6","WR","CD_I1000978",FALSE,6,"Hugh","McCluggage","CD_T20",NA,80,2,0,NA,14,10,24,5,0,2,11,14,25,3,1,0,0,0,62.5,3,1,0,98,2,0,100,13.9,NA,NA,6,0,0,2,NA,NA,NA,4,330,2,2,4,8,57.1,1.4,15,0,0,44,0,0,0,8,2,0,24,3,0,0,0,0,0,0,0,0,17,0,0,"CD_I1000978",FALSE,6,"Hugh","McCluggage","home",NA,"Brisbane Lions",2022-08-19,2022,202223,"Hugh McCluggage"
"CD_M20220142301","2022-08-19T09:50:00.000+0000","CONCLUDED","Premiership","Round 23",23,"Gabba","Brisbane Lions","Brisbane Lions","Melbourne","Melbourne",46,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1005521.png?im=Scale,width=0.6,height=0.6","RK","CD_I1005521",FALSE,46,"Oscar","McInerney","CD_T20",NA,86,0,1,NA,7,5,12,2,0,2,8,5,13,3,1,1,30,3,66.7,2,2,0,78,2,0,0,13.3,NA,NA,3,3,0,1,NA,NA,NA,4,266,2,2,4,4,57.1,1.4,8,0,1,61.5,13,42.3,43.3,3,0,3,7,4,2,71,2,0,0,2,1,50,26,0,0,"CD_I1005521",FALSE,46,"Oscar","McInerney","home",NA,"Brisbane Lions",2022-08-19,2022,202223,"Oscar McInerney"
"CD_M20220142301","2022-08-19T09:50:00.000+0000","CONCLUDED","Premiership","Round 23",23,"Gabba","Brisbane Lions","Brisbane Lions","Melbourne","Melbourne",40,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1002347.png?im=Scale,width=0.6,height=0.6","FB","CD_I1002347",FALSE,40,"Jack","Payne","CD_T20",NA,91,0,1,NA,12,1,13,9,1,1,2,9,11,1,0,1,0,6,76.9,0,0,0,70,3,0,0,5.8,NA,NA,2,3,0,1,NA,NA,NA,1,341,0,0,0,9,75,12,10,0,1,18.2,0,0,0,1,0,0,3,3,6,0,0,0,0,0,0,0,0,1,1,"CD_I1002347",FALSE,40,"Jack","Payne","home",NA,"Brisbane Lions",2022-08-19,2022,202223,"Jack Payne"
"CD_M20220142301","2022-08-19T09:50:00.000+0000","CONCLUDED","Premiership","Round 23",23,"Gabba","Brisbane Lions","Brisbane Lions","Melbourne","Melbourne",16,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1002235.png?im=Scale,width=0.6,height=0.6","HFFL","CD_I1002235",FALSE,16,"Cam","Rayner","CD_T20",NA,79,1,0,NA,9,8,17,3,0,6,8,9,17,1,0,1,0,1,88.2,3,3,2,79,1,1,100,12.3,NA,NA,1,0,2,1,NA,NA,NA,3,202,3,1,4,8,88.9,1.1,15,1,0,47.1,0,0,0,1,1,0,18,4,0,0,0,0,0,0,0,0,4,0,0,"CD_I1002235",FALSE,16,"Cam","Rayner","home",NA,"Brisbane Lions",2022-08-19,2022,202223,"Cam Rayner"
"CD_M20220142301","2022-08-19T09:50:00.000+0000","CONCLUDED","Premiership","Round 23",23,"Gabba","Brisbane Lions","Brisbane Lions","Melbourne","Melbourne",15,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/261224.png?im=Scale,width=0.6,height=0.6","C","CD_I261224",FALSE,15,"Dayne","Zorko","CD_T20",NA,72,0,1,NA,10,8,18,5,2,3,6,11,17,3,0,0,0,1,72.2,4,1,2,69,3,0,0,9.2,NA,NA,5,1,1,1,NA,NA,NA,2,302,1,3,4,7,70,1.3,13,0,0,35.3,0,0,0,3,0,0,10,5,1,0,0,0,0,0,0,0,6,0,0,"CD_I261224",FALSE,15,"Dayne","Zorko","home",NA,"Brisbane Lions",2022-08-19,2022,202223,"Dayne Zorko"
"CD_M20220142301","2022-08-19T09:50:00.000+0000","CONCLUDED","Premiership","Round 23",23,"Gabba","Brisbane Lions","Brisbane Lions","Melbourne","Melbourne",9,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/293535.png?im=Scale,width=0.6,height=0.6","RR","CD_I293535",FALSE,9,"Lachie","Neale","CD_T20",NA,89,0,0,NA,17,12,29,3,1,6,16,13,29,8,0,0,0,0,48.3,7,1,0,109,1,3,0,10.9,NA,NA,8,5,1,1,NA,NA,NA,4,437,3,1,4,6,35.3,1.4,14,0,0,55.2,0,0,0,14,5,2,20,3,0,0,0,0,0,0,0,0,27,0,0,"CD_I293535",FALSE,9,"Lachie","Neale","home",NA,"Brisbane Lions",2022-08-19,2022,202223,"Lachie Neale"
"CD_M20220142306","2022-08-21T03:10:00.000+0000","CONCLUDED","Premiership","Round 23",23,"UTAS Stadium","Hawthorn","Hawthorn","Western Bulldogs","Western Bulldogs",5,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/993834.png?im=Scale,width=0.6,height=0.6","HFFR","CD_I993834",FALSE,5,"Josh","Dunkley","CD_T140",NA,83,0,0,NA,13,16,29,9,0,9,17,15,32,4,1,2,0,3,69,4,1,1,132,2,0,0,15.2,NA,NA,4,2,2,2,NA,NA,NA,10,279,3,5,8,6,46.2,0.8,20,0,0,53.1,0,0,0,9,2,2,24,6,0,0,0,0,0,0,0,0,12,0,0,"CD_I993834",FALSE,5,"Josh","Dunkley","away",NA,"Western Bulldogs",2022-08-21,2022,202223,"Josh Dunkley"
"CD_M20220142401","2022-09-01T09:20:00.000+0000","CONCLUDED","Premiership","Finals Week 1",24,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",6,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1000978.png?im=Scale,width=0.6,height=0.6","WR","CD_I1000978",FALSE,6,"Hugh","McCluggage","CD_T20",NA,89,1,0,NA,17,9,26,6,0,6,11,15,26,5,1,0,0,0,73.1,4,3,0,120,6,1,100,17.6,NA,NA,5,4,1,1,NA,NA,NA,6,480,1,5,6,10,58.8,1.9,19,1,1,42.3,0,0,0,9,0,0,19,10,0,0,0,0,0,1,1,100,20,0,0,"CD_I1000978",FALSE,6,"Hugh","McCluggage","home",NA,"Brisbane Lions",2022-09-01,2022,202224,"Hugh McCluggage"
"CD_M20220142401","2022-09-01T09:20:00.000+0000","CONCLUDED","Premiership","Finals Week 1",24,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",23,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/990609.png?im=Scale,width=0.6,height=0.6","FPR","CD_I990609",FALSE,23,"Charlie","Cameron","CD_T20",NA,85,3,1,NA,9,2,11,2,0,3,7,4,11,1,1,1,0,2,54.5,4,1,1,66,0,1,75,11.5,NA,NA,2,1,2,4,NA,NA,NA,6,189,0,1,1,4,44.4,4.5,6,1,0,63.6,0,0,0,4,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I990609",FALSE,23,"Charlie","Cameron","home",NA,"Brisbane Lions",2022-09-01,2022,202224,"Charlie Cameron"
"CD_M20220142401","2022-09-01T09:20:00.000+0000","CONCLUDED","Premiership","Finals Week 1",24,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",9,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/293535.png?im=Scale,width=0.6,height=0.6","RR","CD_I293535",FALSE,9,"Lachie","Neale","CD_T20",NA,95,0,0,NA,14,25,39,2,0,3,21,19,40,6,0,0,0,2,71.8,3,0,1,107,2,1,0,25,NA,NA,6,3,0,1,NA,NA,NA,9,455,7,8,15,8,57.1,0.6,28,0,2,52.5,0,0,0,18,2,5,22,16,0,0,0,0,0,0,0,0,34,0,0,"CD_I293535",FALSE,9,"Lachie","Neale","home",NA,"Brisbane Lions",2022-09-01,2022,202224,"Lachie Neale"
"CD_M20220142401","2022-09-01T09:20:00.000+0000","CONCLUDED","Premiership","Finals Week 1",24,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",46,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1005521.png?im=Scale,width=0.6,height=0.6","RK","CD_I1005521",FALSE,46,"Oscar","McInerney","CD_T20",NA,3,0,0,NA,1,0,1,0,0,1,0,0,0,0,0,0,2,1,100,0,0,0,9,0,0,0,1.3,NA,NA,0,0,0,0,NA,NA,NA,0,-8,0,0,0,1,100,1,1,0,0,0,0,66.7,0,0,0,0,1,1,1,3,0,0,0,0,0,0,1,0,0,"CD_I1005521",FALSE,46,"Oscar","McInerney","home",NA,"Brisbane Lions",2022-09-01,2022,202224,"Oscar McInerney"
"CD_M20220142401","2022-09-01T09:20:00.000+0000","CONCLUDED","Premiership","Finals Week 1",24,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",40,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1002347.png?im=Scale,width=0.6,height=0.6","FPL","CD_I1002347",FALSE,40,"Jack","Payne","CD_T20",NA,97,0,1,NA,7,4,11,3,0,1,7,5,12,1,0,0,0,11,54.5,3,0,0,43,6,0,0,10.4,NA,NA,5,7,0,1,NA,NA,NA,3,243,0,0,0,2,28.6,1.8,6,0,0,58.3,0,0,0,6,0,2,6,5,9,0,4,1,25,0,0,0,0,0,0,"CD_I1002347",FALSE,40,"Jack","Payne","home",NA,"Brisbane Lions",2022-09-01,2022,202224,"Jack Payne"
"CD_M20220142401","2022-09-01T09:20:00.000+0000","CONCLUDED","Premiership","Finals Week 1",24,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",4,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/298437.png?im=Scale,width=0.6,height=0.6","SUB","CD_I298437",FALSE,4,"Callum","Ah Chee","CD_T20",NA,59,1,2,NA,4,3,7,2,0,0,2,6,8,1,1,0,0,0,71.4,2,1,2,27,0,0,33.3,1.1,NA,NA,1,0,0,3,NA,NA,NA,5,155,0,0,0,2,50,1.3,5,0,0,25,0,0,0,1,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,"CD_I298437",FALSE,4,"Callum","Ah Chee","home",NA,"Brisbane Lions",2022-09-01,2022,202224,"Callum Ah Chee"
"CD_M20220142401","2022-09-01T09:20:00.000+0000","CONCLUDED","Premiership","Finals Week 1",24,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",31,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/996059.png?im=Scale,width=0.6,height=0.6","CHB","CD_I996059",FALSE,31,"Harris","Andrews","CD_T20",NA,98,0,0,NA,10,1,11,4,0,4,6,5,11,1,0,2,0,13,90.9,0,2,0,62,5,0,0,12.9,NA,NA,2,6,0,0,NA,NA,NA,2,271,0,0,0,9,90,10,10,0,2,54.5,0,0,0,2,0,0,5,5,13,0,8,1,12.5,0,0,0,0,0,0,"CD_I996059",FALSE,31,"Harris","Andrews","home",NA,"Brisbane Lions",2022-09-01,2022,202224,"Harris Andrews"
"CD_M20220142401","2022-09-01T09:20:00.000+0000","CONCLUDED","Premiership","Finals Week 1",24,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",30,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/993953.png?im=Scale,width=0.6,height=0.6","CHF","CD_I993953",FALSE,30,"Eric","Hipwood","CD_T20",NA,89,3,1,NA,8,3,11,2,0,0,9,3,12,4,1,1,1,0,45.5,3,3,1,56,0,0,75,12.6,NA,NA,2,1,0,4,NA,NA,NA,5,243,0,2,2,4,50,2.7,5,1,0,75,0,100,0,5,2,0,12,0,0,1,0,0,0,3,1,33.3,0,0,0,"CD_I993953",FALSE,30,"Eric","Hipwood","home",NA,"Brisbane Lions",2022-09-01,2022,202224,"Eric Hipwood"
"CD_M20220142401","2022-09-01T09:20:00.000+0000","CONCLUDED","Premiership","Finals Week 1",24,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",33,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1002312.png?im=Scale,width=0.6,height=0.6","WL","CD_I1002312",FALSE,33,"Zac","Bailey","CD_T20",NA,86,1,1,NA,14,10,24,3,0,3,11,9,20,5,1,0,0,1,62.5,1,2,0,92,2,2,25,15.5,NA,NA,4,4,2,4,NA,NA,NA,8,438,0,2,2,6,42.9,1.4,15,0,0,55,0,0,0,9,3,1,14,5,0,0,0,0,0,3,0,0,7,0,0,"CD_I1002312",FALSE,33,"Zac","Bailey","home",NA,"Brisbane Lions",2022-09-01,2022,202224,"Zac Bailey"
"CD_M20220142401","2022-09-01T09:20:00.000+0000","CONCLUDED","Premiership","Finals Week 1",24,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",7,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/998133.png?im=Scale,width=0.6,height=0.6","C","CD_I998133",FALSE,7,"Jarrod","Berry","CD_T20",NA,76,0,0,NA,8,6,14,2,0,1,6,7,13,4,0,0,0,3,78.6,1,0,1,43,1,1,0,13.6,NA,NA,1,2,0,0,NA,NA,NA,2,337,0,1,1,6,75,1.3,11,0,1,46.2,0,0,0,5,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,"CD_I998133",FALSE,7,"Jarrod","Berry","home",NA,"Brisbane Lions",2022-09-01,2022,202224,"Jarrod Berry"
"CD_M20220142401","2022-09-01T09:20:00.000+0000","CONCLUDED","Premiership","Finals Week 1",24,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",44,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1017067.png?im=Scale,width=0.6,height=0.6","INT","CD_I1017067",FALSE,44,"Darcy","Wilmot","CD_T20",NA,69,1,0,NA,6,5,11,1,0,3,3,7,10,3,0,0,0,2,72.7,2,2,0,51,2,0,100,10.2,NA,NA,1,4,0,1,NA,NA,NA,2,243,0,2,2,4,66.7,1.2,8,0,1,30,0,0,0,1,0,2,11,10,2,0,0,0,0,0,0,0,0,0,0,"CD_I1017067",FALSE,44,"Darcy","Wilmot","home",NA,"Brisbane Lions",2022-09-01,2022,202224,"Darcy Wilmot"
"CD_M20220142401","2022-09-01T09:20:00.000+0000","CONCLUDED","Premiership","Finals Week 1",24,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",15,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/261224.png?im=Scale,width=0.6,height=0.6","HFFL","CD_I261224",FALSE,15,"Dayne","Zorko","CD_T20",NA,79,0,0,NA,17,4,21,8,0,2,6,14,20,7,0,0,0,1,66.7,4,0,1,88,1,1,0,11.1,NA,NA,4,1,1,2,NA,NA,NA,5,413,1,3,4,10,58.8,4.3,14,1,0,30,0,0,0,4,0,1,11,3,0,0,0,0,0,0,0,0,13,1,1,"CD_I261224",FALSE,15,"Dayne","Zorko","home",NA,"Brisbane Lions",2022-09-01,2022,202224,"Dayne Zorko"
"CD_M20220142404","2022-09-03T10:10:00.000+0000","CONCLUDED","Premiership","Finals Week 1",24,"Optus Stadium","Fremantle","Fremantle","Western Bulldogs","Western Bulldogs",5,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/993834.png?im=Scale,width=0.6,height=0.6","C","CD_I993834",FALSE,5,"Josh","Dunkley","CD_T140",NA,78,1,0,NA,16,7,23,2,0,14,15,7,22,5,1,0,0,0,56.5,2,6,1,133,2,0,50,8.9,NA,NA,2,4,4,2,NA,NA,NA,5,299,5,2,7,8,50,2.3,13,1,0,68.2,0,0,0,7,0,2,33,13,0,1,0,0,0,0,0,0,14,0,0,"CD_I993834",FALSE,5,"Josh","Dunkley","away",NA,"Western Bulldogs",2022-09-03,2022,202224,"Josh Dunkley"
"CD_M20220142501","2022-09-09T09:50:00.000+0000","CONCLUDED","Premiership","Semi Finals",25,"MCG","Melbourne","Melbourne","Brisbane Lions","Brisbane Lions",44,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1017067.png?im=Scale,width=0.6,height=0.6","INT","CD_I1017067",FALSE,44,"Darcy","Wilmot","CD_T20",NA,75,0,0,NA,10,5,15,1,0,4,8,7,15,2,0,0,0,2,40,2,2,0,61,0,0,0,7.2,NA,NA,3,7,0,0,NA,NA,NA,1,254,0,1,1,3,30,2,6,0,0,53.3,0,0,0,6,0,1,20,13,2,0,2,1,50,0,0,0,0,0,0,"CD_I1017067",FALSE,44,"Darcy","Wilmot","away",NA,"Brisbane Lions",2022-09-09,2022,202225,"Darcy Wilmot"
"CD_M20220142501","2022-09-09T09:50:00.000+0000","CONCLUDED","Premiership","Semi Finals",25,"MCG","Melbourne","Melbourne","Brisbane Lions","Brisbane Lions",40,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1002347.png?im=Scale,width=0.6,height=0.6","FPL","CD_I1002347",FALSE,40,"Jack","Payne","CD_T20",NA,90,0,0,NA,12,1,13,10,0,1,1,11,12,0,0,0,0,9,69.2,1,0,0,72,6,0,0,5.1,NA,NA,3,3,0,0,NA,NA,NA,3,321,0,0,0,8,66.7,12,9,0,0,8.3,0,0,0,1,0,0,6,4,8,0,3,0,0,0,0,0,0,0,0,"CD_I1002347",FALSE,40,"Jack","Payne","away",NA,"Brisbane Lions",2022-09-09,2022,202225,"Jack Payne"
"CD_M20220142501","2022-09-09T09:50:00.000+0000","CONCLUDED","Premiership","Semi Finals",25,"MCG","Melbourne","Melbourne","Brisbane Lions","Brisbane Lions",15,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/261224.png?im=Scale,width=0.6,height=0.6","HFFL","CD_I261224",FALSE,15,"Dayne","Zorko","CD_T20",NA,79,0,0,NA,14,8,22,6,0,3,7,16,23,7,0,0,0,3,72.7,1,1,0,89,2,1,0,18,NA,NA,8,3,0,0,NA,NA,NA,3,461,3,1,4,10,71.4,1.8,16,0,1,30.4,0,0,0,5,0,1,18,10,0,0,0,0,0,0,0,0,14,0,0,"CD_I261224",FALSE,15,"Dayne","Zorko","away",NA,"Brisbane Lions",2022-09-09,2022,202225,"Dayne Zorko"
"CD_M20220142501","2022-09-09T09:50:00.000+0000","CONCLUDED","Premiership","Semi Finals",25,"MCG","Melbourne","Melbourne","Brisbane Lions","Brisbane Lions",16,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1002235.png?im=Scale,width=0.6,height=0.6","WR","CD_I1002235",FALSE,16,"Cam","Rayner","CD_T20",NA,75,0,1,NA,6,6,12,1,0,5,6,5,11,0,0,0,0,1,58.3,1,2,0,56,0,0,0,1.9,NA,NA,0,2,0,1,NA,NA,NA,4,92,0,1,1,2,33.3,1,7,0,0,54.5,0,0,0,4,0,0,12,7,1,0,0,0,0,0,0,0,3,0,0,"CD_I1002235",FALSE,16,"Cam","Rayner","away",NA,"Brisbane Lions",2022-09-09,2022,202225,"Cam Rayner"
"CD_M20220142501","2022-09-09T09:50:00.000+0000","CONCLUDED","Premiership","Semi Finals",25,"MCG","Melbourne","Melbourne","Brisbane Lions","Brisbane Lions",43,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1005053.png?im=Scale,width=0.6,height=0.6","FF","CD_I1005053",FALSE,43,"Noah","Answerth","CD_T20",NA,72,0,0,NA,5,4,9,3,0,2,4,6,10,1,0,0,0,2,66.7,3,0,2,34,0,1,0,2.9,NA,NA,3,1,0,0,NA,NA,NA,2,209,0,1,1,4,80,1.3,6,0,0,40,0,0,0,4,0,1,14,11,2,0,0,0,0,0,0,0,0,0,0,"CD_I1005053",FALSE,43,"Noah","Answerth","away",NA,"Brisbane Lions",2022-09-09,2022,202225,"Noah Answerth"
"CD_M20220142501","2022-09-09T09:50:00.000+0000","CONCLUDED","Premiership","Semi Finals",25,"MCG","Melbourne","Melbourne","Brisbane Lions","Brisbane Lions",9,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/293535.png?im=Scale,width=0.6,height=0.6","RR","CD_I293535",FALSE,9,"Lachie","Neale","CD_T20",NA,89,0,0,NA,11,16,27,2,1,7,18,11,29,4,0,0,0,3,63,1,2,0,101,0,0,0,15.2,NA,NA,3,4,0,0,NA,NA,NA,4,226,3,7,10,4,36.4,0.7,17,0,1,62.1,0,0,0,14,1,1,26,14,0,0,0,0,0,0,0,0,24,0,0,"CD_I293535",FALSE,9,"Lachie","Neale","away",NA,"Brisbane Lions",2022-09-09,2022,202225,"Lachie Neale"
"CD_M20220142501","2022-09-09T09:50:00.000+0000","CONCLUDED","Premiership","Semi Finals",25,"MCG","Melbourne","Melbourne","Brisbane Lions","Brisbane Lions",7,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/998133.png?im=Scale,width=0.6,height=0.6","C","CD_I998133",FALSE,7,"Jarrod","Berry","CD_T20",NA,84,0,1,NA,13,13,26,8,0,2,9,16,25,2,0,1,0,2,76.9,2,0,0,98,3,0,0,10.4,NA,NA,4,3,0,1,NA,NA,NA,6,339,2,2,4,8,61.5,1,20,0,0,36,0,0,0,8,0,2,8,5,1,0,0,0,0,0,0,0,16,0,0,"CD_I998133",FALSE,7,"Jarrod","Berry","away",NA,"Brisbane Lions",2022-09-09,2022,202225,"Jarrod Berry"
"CD_M20220142501","2022-09-09T09:50:00.000+0000","CONCLUDED","Premiership","Semi Finals",25,"MCG","Melbourne","Melbourne","Brisbane Lions","Brisbane Lions",23,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/990609.png?im=Scale,width=0.6,height=0.6","FPR","CD_I990609",FALSE,23,"Charlie","Cameron","CD_T20",NA,81,3,1,NA,4,1,5,3,0,2,3,3,6,2,3,0,0,1,60,1,1,0,51,0,0,75,10.7,NA,NA,1,1,1,4,NA,NA,NA,4,121,0,0,0,3,75,4,3,2,0,50,0,0,0,2,1,0,16,0,1,0,0,0,0,2,1,50,0,0,0,"CD_I990609",FALSE,23,"Charlie","Cameron","away",NA,"Brisbane Lions",2022-09-09,2022,202225,"Charlie Cameron"
"CD_M20220142501","2022-09-09T09:50:00.000+0000","CONCLUDED","Premiership","Semi Finals",25,"MCG","Melbourne","Melbourne","Brisbane Lions","Brisbane Lions",31,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/996059.png?im=Scale,width=0.6,height=0.6","CHB","CD_I996059",FALSE,31,"Harris","Andrews","CD_T20",NA,98,0,0,NA,10,2,12,7,0,6,0,8,8,0,0,0,0,18,100,2,0,2,73,5,0,0,8.8,NA,NA,0,4,0,0,NA,NA,NA,4,207,0,0,0,10,100,5,12,0,1,0,0,0,0,0,0,2,9,5,17,0,3,1,33.3,1,0,0,0,1,1,"CD_I996059",FALSE,31,"Harris","Andrews","away",NA,"Brisbane Lions",2022-09-09,2022,202225,"Harris Andrews"
"CD_M20220142501","2022-09-09T09:50:00.000+0000","CONCLUDED","Premiership","Semi Finals",25,"MCG","Melbourne","Melbourne","Brisbane Lions","Brisbane Lions",4,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/298437.png?im=Scale,width=0.6,height=0.6","INT","CD_I298437",FALSE,4,"Callum","Ah Chee","CD_T20",NA,69,1,0,NA,7,3,10,2,0,2,4,6,10,2,0,0,0,0,60,0,0,0,47,2,0,100,8.5,NA,NA,0,3,0,1,NA,NA,NA,1,104,0,1,1,4,57.1,2.3,6,0,2,40,0,0,0,3,1,0,8,4,0,0,0,0,0,0,0,0,0,0,0,"CD_I298437",FALSE,4,"Callum","Ah Chee","away",NA,"Brisbane Lions",2022-09-09,2022,202225,"Callum Ah Chee"
"CD_M20220142501","2022-09-09T09:50:00.000+0000","CONCLUDED","Premiership","Semi Finals",25,"MCG","Melbourne","Melbourne","Brisbane Lions","Brisbane Lions",33,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1002312.png?im=Scale,width=0.6,height=0.6","WL","CD_I1002312",FALSE,33,"Zac","Bailey","CD_T20",NA,82,2,0,NA,10,6,16,5,0,3,9,6,15,0,1,1,0,2,68.8,2,0,0,81,2,0,100,15.2,NA,NA,3,0,0,2,NA,NA,NA,3,229,0,1,1,7,70,1.7,11,0,0,60,0,0,0,5,2,0,18,8,0,0,0,0,0,2,1,50,1,0,0,"CD_I1002312",FALSE,33,"Zac","Bailey","away",NA,"Brisbane Lions",2022-09-09,2022,202225,"Zac Bailey"
"CD_M20220142501","2022-09-09T09:50:00.000+0000","CONCLUDED","Premiership","Semi Finals",25,"MCG","Melbourne","Melbourne","Brisbane Lions","Brisbane Lions",30,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/993953.png?im=Scale,width=0.6,height=0.6","CHF","CD_I993953",FALSE,30,"Eric","Hipwood","CD_T20",NA,87,4,1,NA,11,6,17,6,2,0,6,8,14,5,4,2,0,3,76.5,7,0,3,79,0,2,80,15.7,NA,NA,7,1,0,5,NA,NA,NA,10,444,0,0,0,8,72.7,1.8,13,2,0,42.9,0,0,0,4,1,0,3,0,3,0,0,0,0,7,1,14.3,0,0,0,"CD_I993953",FALSE,30,"Eric","Hipwood","away",NA,"Brisbane Lions",2022-09-09,2022,202225,"Eric Hipwood"
